product_id,periodo,tn
21227,2020-02-01,0.33066995141116046
21233,2020-02-01,0.03351479277672702
21244,2020-02-01,0.0274927402829813
21245,2020-02-01,0.025492182076080012
21246,2020-02-01,0.02710522204180935
21248,2020-02-01,0.023644493084498973
21252,2020-02-01,0.11440927804786717
21256,2020-02-01,0.020166005571049476
21259,2020-02-01,0.02758512890387899
21262,2020-02-01,0.023671700932204498
21263,2020-02-01,0.024196508425066317
21265,2020-02-01,0.045126088877273346
21266,2020-02-01,0.047041536838780346
21267,2020-02-01,0.049203946034577464
21276,2020-02-01,0.02554969427671275
